political_subdivison,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early-votes,election_votes,Absentee Voting Votes,Early Voting Votes
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,COUNTY CLERK,TERRI ROSS,,148,297,9,139
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,COUNTY TREASURER,BRANDY VICK,,149,298,10,139
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,COUNTY COMMISSIONER PRECINCT 2,DUSTIN NICHOLSON,,145,301,9,136
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,JUSTICE OF THE PEACE PRECINCT 2,LYLE POTTER JR,,149,314,9,140
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,COUNTY CHAIRMAN,CARL BYERS,,120,255,9,111
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,COUNTY CHAIRMAN,DE'BORAH STORMCLOUD DEAZ,,32,42,1,31
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 1,For,,175,345,10,165
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 1,Against,,4,12,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 2,For,,137,294,8,129
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 2,Against,,35,56,2,33
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 3,For,,173,338,10,163
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 3,Against,,5,17,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 4,For,,169,333,10,159
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 4,Against,,7,20,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 5,For,,161,319,7,154
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 5,Against,,14,30,3,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 6,For,,162,310,8,154
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 6,Against,,14,39,2,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 7,For,,177,346,10,167
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 7,Against,,1,7,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 8,For,,174,337,10,164
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 8,Against,,2,18,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 9,For,,172,321,10,162
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 9,Against,,6,32,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 10,For,,175,334,10,165
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,7,2953,PROPOSITION 10,Against,,3,14,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,U. S. REPRESENTATIVE DISTRICT 5,LANCE GOODEN,,62,84,2,60
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,GOVERNOR,KANDY KAYE HORN,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,GOVERNOR,CHAD PRATHER,,1,6,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,GOVERNOR,DON HUFFINES,,7,4,1,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,GOVERNOR,ALLEN B. WEST,,14,13,0,14
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,GOVERNOR,PAUL BELEW,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,GOVERNOR,DANNY HARRISON,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,GOVERNOR,RICK PERRY,,0,2,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,GOVERNOR,GREG ABBOTT,,59,72,3,56
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,LIEUTENANT GOVERNOR,TRAYCE BRADFORD,,4,3,1,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,LIEUTENANT GOVERNOR,DANIEL MILLER,,12,9,0,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,LIEUTENANT GOVERNOR,ZACH VANCE,,2,0,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,LIEUTENANT GOVERNOR,DAN PATRICK,,54,75,3,51
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,LIEUTENANT GOVERNOR,AARON SORRELLS,,4,2,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,LIEUTENANT GOVERNOR,TODD M. BULLIS,,1,2,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,ATTORNEY GENERAL,EVA GUZMAN,,6,4,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,ATTORNEY GENERAL,LOUIE GOHMERT,,32,40,3,29
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,ATTORNEY GENERAL,GEORGE P. BUSH,,14,13,0,14
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,ATTORNEY GENERAL,KEN PAXTON,,29,39,1,28
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COMPTROLLER OF PUBLIC ACCOUNTS,MARK V. GOLOBY,,21,26,1,20
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,,49,57,3,46
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COMMISSIONER OF THE GENERAL LAND OFFICE,RUFUS LOPEZ,,3,3,1,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COMMISSIONER OF THE GENERAL LAND OFFICE,TIM WESTLEY,,14,13,0,14
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COMMISSIONER OF THE GENERAL LAND OFFICE,WESTON MARTINEZ,,2,3,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COMMISSIONER OF THE GENERAL LAND OFFICE,VICTOR AVILA,,5,4,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,,23,15,0,23
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COMMISSIONER OF THE GENERAL LAND OFFICE,BEN ARMENTA,,2,5,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COMMISSIONER OF THE GENERAL LAND OFFICE,DON W. MINTON,,11,14,1,10
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COMMISSIONER OF THE GENERAL LAND OFFICE,JON SPIERS,,6,17,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COMMISSIONER OF AGRICULTURE,SID MILLER,,35,53,2,33
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COMMISSIONER OF AGRICULTURE,CAREY A. COUNSIL,,12,10,0,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COMMISSIONER OF AGRICULTURE,JAMES WHITE,,24,22,2,22
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,RAILROAD COMMISSIONER,"MARVIN ""SARGE"" SUMMERS",,12,16,2,10
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,RAILROAD COMMISSIONER,DAWAYNE TIPTON,,11,11,0,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,RAILROAD COMMISSIONER,SARAH STOGNER,,15,5,0,15
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,,23,23,0,23
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,RAILROAD COMMISSIONER,TOM SLOCUM JR,,11,24,1,10
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,,63,81,3,60
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,,63,81,3,60
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,"JUSTICE, SUPREME COURT, PLACE 9",DAVID J. SCHENCK,,25,35,1,24
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,,38,41,1,37
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 2",MARY LOU KEEL,,62,80,3,59
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",CLINT MORGAN,,31,32,1,30
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",SCOTT WALKER,,34,45,1,33
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6","JESSE F. MCCLURE, III",,63,78,2,61
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",KEVEN M. ELLIS,,64,78,2,62
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,"STATE SENATOR, DISTRICT 1",BRYAN HUGHES,,68,89,4,64
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,STATE REPRESENTATIVE DISTRICT 5,DEWEY R. COLLIER,,18,18,2,16
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,STATE REPRESENTATIVE DISTRICT 5,COLE HEFNER,,58,77,2,56
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,"CHIEF JUSTICE, 6TH COURT OF APPEALS DISTRICT",SCOTT E. STEVENS,,62,76,2,60
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,"JUSTICE, 12TH COURT OF APPEALS DISTRICT, PLACE 2",BRIAN HOYLE,,62,76,2,60
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,"DISTRICT JUDGE, 115TH JUDICIAL DISTRICT",DEAN FOWLER,,65,92,3,62
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,CRIMINAL DISTRICT ATTORNEY UPSHUR COUNTY,BILLY BYRD,,63,92,3,60
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COUNTY JUDGE,TODD TEFTELLER,,65,90,3,62
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,DISTRICT CLERK,KAREN BUNN,,38,50,1,37
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,DISTRICT CLERK,NICOLE HERNANDEZ,,37,43,2,35
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COUNTY CLERK,TERRI ROSS,,70,89,3,67
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COUNTY TREASURER,BRANDY VICK,,70,87,3,67
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COUNTY COMMISSIONER PRECINCT 2,DUSTIN NICHOLSON,,65,85,3,62
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,JUSTICE OF THE PEACE PRECINCT 2,LYLE POTTER JR,,69,88,3,66
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COUNTY CHAIRMAN,CARL BYERS,,58,71,2,56
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,COUNTY CHAIRMAN,DE'BORAH STORMCLOUD DEAZ,,9,12,1,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 1,For,,79,96,4,75
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 1,Against,,0,2,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 2,For,,62,79,2,60
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 2,Against,,19,15,2,17
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 3,For,,77,97,4,73
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 3,Against,,3,1,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 4,For,,76,90,4,72
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 4,Against,,4,6,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 5,For,,71,90,3,68
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 5,Against,,8,7,1,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 6,For,,64,87,4,60
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 6,Against,,14,9,0,14
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 7,For,,79,97,4,75
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 7,Against,,1,1,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 8,For,,77,97,4,73
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 8,Against,,4,1,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 9,For,,74,91,4,70
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 9,Against,,6,6,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 10,For,,75,95,3,72
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,8,984,PROPOSITION 10,Against,,5,1,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,U. S. REPRESENTATIVE DISTRICT 1,JOHN PORRO,,5,28,1,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,U. S. REPRESENTATIVE DISTRICT 1,"ADITYA ""A.D."" ATHOLI",,11,17,1,10
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,U. S. REPRESENTATIVE DISTRICT 1,JOE MCDANIEL,,37,59,3,34
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,U. S. REPRESENTATIVE DISTRICT 1,NATHANIEL MORAN,,63,217,10,53
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,GOVERNOR,KANDY KAYE HORN,,2,0,1,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,GOVERNOR,CHAD PRATHER,,4,29,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,GOVERNOR,DON HUFFINES,,14,73,1,13
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,GOVERNOR,ALLEN B. WEST,,21,46,1,20
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,GOVERNOR,PAUL BELEW,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,GOVERNOR,DANNY HARRISON,,1,2,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,GOVERNOR,RICK PERRY,,4,5,1,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,GOVERNOR,GREG ABBOTT,,79,214,12,67
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,LIEUTENANT GOVERNOR,TRAYCE BRADFORD,,7,22,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,LIEUTENANT GOVERNOR,DANIEL MILLER,,8,36,1,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,LIEUTENANT GOVERNOR,ZACH VANCE,,2,7,1,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,LIEUTENANT GOVERNOR,DAN PATRICK,,102,249,14,88
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,LIEUTENANT GOVERNOR,AARON SORRELLS,,2,11,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,LIEUTENANT GOVERNOR,TODD M. BULLIS,,1,11,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,ATTORNEY GENERAL,EVA GUZMAN,,15,25,3,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,ATTORNEY GENERAL,LOUIE GOHMERT,,64,200,7,57
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,ATTORNEY GENERAL,GEORGE P. BUSH,,12,28,0,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,ATTORNEY GENERAL,KEN PAXTON,,34,109,6,28
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,COMPTROLLER OF PUBLIC ACCOUNTS,MARK V. GOLOBY,,22,66,3,19
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,,87,237,11,76
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,COMMISSIONER OF THE GENERAL LAND OFFICE,RUFUS LOPEZ,,3,13,1,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,COMMISSIONER OF THE GENERAL LAND OFFICE,TIM WESTLEY,,10,52,0,10
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,COMMISSIONER OF THE GENERAL LAND OFFICE,WESTON MARTINEZ,,6,16,1,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,COMMISSIONER OF THE GENERAL LAND OFFICE,VICTOR AVILA,,10,14,1,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,,44,122,6,38
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,COMMISSIONER OF THE GENERAL LAND OFFICE,BEN ARMENTA,,3,9,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,COMMISSIONER OF THE GENERAL LAND OFFICE,DON W. MINTON,,10,24,2,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,COMMISSIONER OF THE GENERAL LAND OFFICE,JON SPIERS,,19,33,2,17
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,COMMISSIONER OF AGRICULTURE,SID MILLER,,62,190,7,55
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,COMMISSIONER OF AGRICULTURE,CAREY A. COUNSIL,,9,13,1,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,COMMISSIONER OF AGRICULTURE,JAMES WHITE,,42,105,6,36
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,RAILROAD COMMISSIONER,"MARVIN ""SARGE"" SUMMERS",,17,45,2,15
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,RAILROAD COMMISSIONER,DAWAYNE TIPTON,,4,24,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,RAILROAD COMMISSIONER,SARAH STOGNER,,18,35,5,13
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,,53,154,6,47
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,RAILROAD COMMISSIONER,TOM SLOCUM JR,,16,36,1,15
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,,103,272,14,89
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,,100,266,12,88
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,"JUSTICE, SUPREME COURT, PLACE 9",DAVID J. SCHENCK,,50,132,3,47
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,,59,142,11,48
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 2",MARY LOU KEEL,,101,264,14,87
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",CLINT MORGAN,,46,105,6,40
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",SCOTT WALKER,,60,177,8,52
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6","JESSE F. MCCLURE, III",,99,258,14,85
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",KEVEN M. ELLIS,,102,264,14,88
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,"STATE SENATOR, DISTRICT 1",BRYAN HUGHES,,110,312,14,96
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,9,2091,STATE REPRESENTATIVE DISTRICT 5,DEWEY R. COLLIER,,27,55,3,24
